id,title,topic_id,order_index
21778fd4-414e-59b4-8c28-7e7453782f8d,Orbital velocity,942f2c53-2ac2-558b-a0dd-eea2d0369429,1
4a4cadea-65b8-51ab-bf8e-375dfaf54c28,Time period of satellite,942f2c53-2ac2-558b-a0dd-eea2d0369429,2
75dc6c9a-b378-5a84-9d83-79f38b52efe8,"Micro-subtopics (Energy of satellite, Geostationary satellites, Polar satellites)",942f2c53-2ac2-558b-a0dd-eea2d0369429,3
b9782653-0f3e-5089-b1b3-89a86c321356,First law (law of orbits),0e7f3adb-7f42-5f39-8157-372c772b0337,1
51266ba3-30a5-5741-9f79-37b3c0011773,Second law (law of areas),0e7f3adb-7f42-5f39-8157-372c772b0337,2
f84d8fd6-a374-5367-81fa-22c00822dec2,Third law (law of periods),0e7f3adb-7f42-5f39-8157-372c772b0337,3
43cbf51e-f8c0-5603-8c3a-9837af6a57b4,Applications (Planetary motion),0e7f3adb-7f42-5f39-8157-372c772b0337,4
9abf8844-29a4-54fe-9bc2-1a5c8631bd82,Elastic deformation,5c32f6d0-bd99-5482-9d43-449504b07d83,1
1f4c3445-a81e-50c1-a93d-2c8696eaff0c,Stress,5c32f6d0-bd99-5482-9d43-449504b07d83,2
888ea76f-f972-55f5-950a-4c2c0d631899,"Types of stress (Longitudinal stress, Shear stress, Bulk stress)",5c32f6d0-bd99-5482-9d43-449504b07d83,3
73329b36-e915-55c1-834f-08cccf069e98,"Strain (Longitudinal strain, Shear strain, Volumetric strain)",5c32f6d0-bd99-5482-9d43-449504b07d83,4
08d1a68f-d816-5fe2-880c-cd61e76daa03,Young’s modulus,70f5d987-3a9e-5844-8425-78470cc6c662,1
777d39dc-7bb1-539a-9f34-b5aef879532d,Bulk modulus,70f5d987-3a9e-5844-8425-78470cc6c662,2
c236c641-e59d-5039-9e3b-a6e50401226f,Shear modulus,70f5d987-3a9e-5844-8425-78470cc6c662,3
c4e4af34-a34f-55e3-8cdf-2ea6904a6cf1,"Micro-subtopics (Stress-strain curve, Elastic limit, Plastic deformation)",70f5d987-3a9e-5844-8425-78470cc6c662,4
46168dd5-6cfc-5ae7-a42d-1e0d8d72b72a,Pressure in liquids,9bde3078-714e-5eee-a749-0fec42e14199,1
84e1a144-8c76-51d2-b8a9-c7178761a1d9,Pressure due to fluid column,9bde3078-714e-5eee-a749-0fec42e14199,2
8f2b1368-be34-5124-9510-71443cd3df08,"Applications (Pascal’s law, Hydraulic lift, Hydraulic press)",9bde3078-714e-5eee-a749-0fec42e14199,3
a9690837-3bcb-52a0-b2a3-27a2143e8788,Coefficient of viscosity,d5cd2aa5-77b6-5fb5-bc33-defb3a3f5b54,1
ee3a4a25-b09d-5df9-9811-065c949dbcf8,Streamline flow,d5cd2aa5-77b6-5fb5-bc33-defb3a3f5b54,2
eb248e38-943b-5f28-ab8e-ec1c8b722256,Turbulent flow,d5cd2aa5-77b6-5fb5-bc33-defb3a3f5b54,3
4bc6986e-726b-53aa-93b6-e15f10e4d139,"Micro-subtopics (Reynolds number, Critical velocity)",d5cd2aa5-77b6-5fb5-bc33-defb3a3f5b54,4
a04471ce-59ca-53ca-ab67-3eba0d76c5bf,Stokes law formula,28447f79-8b03-514e-b202-095207378941,1
4c3996b5-7744-5f3a-9855-ebf9bdd5d0c2,Terminal velocity,28447f79-8b03-514e-b202-095207378941,2
252de8af-6f5a-5713-9c7e-0d6581b02cb6,Applications (Falling sphere experiment),28447f79-8b03-514e-b202-095207378941,3
c82f7848-0d19-5985-8e09-9dd82c2942b6,Bernoulli equation,48f26f26-b9a7-53eb-b734-d84db48f9022,1
b618bbe3-b777-5158-9e67-8cff7bb68194,Applications,48f26f26-b9a7-53eb-b734-d84db48f9022,2
7cae6fba-0bb8-5215-8f07-9ac472e195d5,"Examples (Venturimeter, Airplane lift, Atomizer)",48f26f26-b9a7-53eb-b734-d84db48f9022,3
c893575b-9643-5c44-b201-c2cbdbd498fc,Surface tension definition,d3c55272-d80f-55d5-9bb5-17be35781a5b,1
bd8c6d8d-3de5-5dcf-89b9-1f234803a596,Surface energy,d3c55272-d80f-55d5-9bb5-17be35781a5b,2
7ff58e15-5df6-5da0-8046-f9f47aa9235d,"Micro-subtopics (Angle of contact, Capillary rise)",d3c55272-d80f-55d5-9bb5-17be35781a5b,3
ebcd5eb9-9586-541d-99d4-f28c05a7cea5,"Applications (Soap bubbles, Liquid drops)",d3c55272-d80f-55d5-9bb5-17be35781a5b,4
cf1eb766-5d64-54b6-957c-fe69eb86f142,Temperature scales,78290ac0-a871-5aae-b961-2504e5b6fe81,1
0d7ebf05-46dd-5316-b2c0-a802a64a2cc3,Thermal expansion,78290ac0-a871-5aae-b961-2504e5b6fe81,2
3c892069-ca0f-5e07-a19e-031d02d45076,"Types (Linear expansion, Area expansion, Volume expansion)",78290ac0-a871-5aae-b961-2504e5b6fe81,3
a200533e-b414-52c9-abfe-51588a5be403,Specific heat capacity,c58796ce-cd0b-5420-bda1-6130f3be6d7f,1
315f5939-e57c-5eb0-bea1-fdcd9bef37f3,Heat capacity,c58796ce-cd0b-5420-bda1-6130f3be6d7f,2
e2d84a2a-0375-5f04-9b26-7fdc862afb86,Applications (Method of mixtures),c58796ce-cd0b-5420-bda1-6130f3be6d7f,3
1695cefb-dbd4-5025-9e53-db93862adff6,Conduction,2d0b8560-8edb-5aa5-a447-d70c1af4b6c1,1
7b1de6a4-c36b-5f03-b3a5-5660120734e2,Convection,2d0b8560-8edb-5aa5-a447-d70c1af4b6c1,2
7ac9304a-5a35-5bb1-8983-b59e4daa33d2,Radiation,2d0b8560-8edb-5aa5-a447-d70c1af4b6c1,3
51409bdb-93e6-532e-b1fe-43da0611d734,Zeroth law of thermodynamics,733d97db-bfae-56bf-8acc-618c93251540,1
8ed6261e-7703-5bd4-9759-5238de36d52a,Concept of temperature,733d97db-bfae-56bf-8acc-618c93251540,2
d1a7eea4-7476-5e72-9d9a-8e032ce088b9,Heat transfer,ea9bb0a1-08f4-5a1a-b347-c778e961fe7d,1
01b2f4aa-88b4-57b5-9aca-29b87151e191,Work done by gas,ea9bb0a1-08f4-5a1a-b347-c778e961fe7d,2
8e606bc0-01ce-5135-8d6b-17d894bbbde4,Micro-subtopics (Work in expansion of gas),ea9bb0a1-08f4-5a1a-b347-c778e961fe7d,3
5d827b67-47ea-5386-bd19-c2ce84d302c0,Definition of internal energy,81bb2c85-4f3c-5a62-9ce3-7b32666a8b3a,1
653e7fb7-cff4-5af1-b971-26a3c7d0b23f,Change in internal energy,81bb2c85-4f3c-5a62-9ce3-7b32666a8b3a,2
ae769f57-b3c4-52c9-8c0a-ba4960bc073b,Statement of first law,77e421bc-a2b1-5d62-ba1a-d268aad468d5,1
895d6ebf-b8bf-5762-b044-ad065f103f70,Mathematical form,77e421bc-a2b1-5d62-ba1a-d268aad468d5,2
1a6edd4e-56be-524d-a599-5eec5ddf9ba5,"Applications (Isothermal process, Adiabatic process)",77e421bc-a2b1-5d62-ba1a-d268aad468d5,3
10ec0fda-878a-549f-bcac-4b5fa342f479,Reversible process,75d8b358-1a79-50e1-8357-83de698fe5dc,1
fc470be3-3d3a-533c-b5fa-2c9b73fb4a91,Irreversible process,75d8b358-1a79-50e1-8357-83de698fe5dc,2
2ecfd4ed-d143-5bbb-89f9-b8b6d8549442,"Applications (Heat engines, Efficiency)",75d8b358-1a79-50e1-8357-83de698fe5dc,3
a3cc3ef9-65ab-5403-bca6-fc0aad3f2fc9,PV = nRT,81158172-0235-567f-b124-31273f983fc0,1
ce284c15-6468-5e43-8264-45c88464afa4,Gas laws,81158172-0235-567f-b124-31273f983fc0,2
47c496fb-01c6-55a2-b3e6-ef99c2ae5a4e,"Examples (Boyle’s law, Charles’ law, Gay-Lussac law)",81158172-0235-567f-b124-31273f983fc0,3
cebe7c9c-368e-55c8-b0ec-4c2113404a24,Gas molecules motion,8b500a94-bf2d-57ad-a17e-0dadeb792710,1
ffafbf2c-9a39-555b-afce-2bf9d253ede2,Elastic collisions,8b500a94-bf2d-57ad-a17e-0dadeb792710,2
7c6871c1-4328-5232-b7f3-e71d7cb1d8a2,Negligible volume of molecules,8b500a94-bf2d-57ad-a17e-0dadeb792710,3
4303e2b5-7b34-5f34-84bb-e85130fdddd5,Molecular interpretation of pressure,a62506c3-0a85-5f82-9719-12867ff27f06,1
84debc50-b4a4-5c17-aef0-127f6571373a,Root mean square speed,ece92f1c-dd19-54e1-8053-3acc430650f6,1
3bfad253-a169-5462-80a4-8c10c9df11ea,Relation with temperature,ece92f1c-dd19-54e1-8053-3acc430650f6,2
8b0c68e8-a117-5fd4-8b98-158cf5049efb,Translational motion,fe19d718-5d33-5031-aea3-491ab569175f,1
ee56da9a-e701-58d9-92fa-9f33f35971ee,Rotational motion,fe19d718-5d33-5031-aea3-491ab569175f,2
4753c1d0-90b6-5892-913c-4168e2c5a2e4,Vibrational motion,fe19d718-5d33-5031-aea3-491ab569175f,3
993dd87d-1145-5221-bf6f-dddb33b4af51,Energy distribution,f0099310-2f2c-5c25-ae57-08d63552d350,1
52bc3457-77c2-5d49-90b4-37e69ffb6c29,Specific heat of gases,f0099310-2f2c-5c25-ae57-08d63552d350,2
81ff314c-7c5d-5818-815b-37a3f6720b12,Definition,b72ed373-d8f6-5eeb-98c2-347e3b515e6e,1
607cf4a0-8aaa-5658-aab5-476de8d22d54,Dependence on temperature and pressure,b72ed373-d8f6-5eeb-98c2-347e3b515e6e,2
9530a7dd-3aa2-5d6a-a240-d8a2d52330b6,Periodic motion definition,5dbe2aa6-bba0-53db-9085-94ea5fcafc83,1
2ee49991-4788-571c-a80b-25e6b0f8782f,Time period,5dbe2aa6-bba0-53db-9085-94ea5fcafc83,2
8c45204f-2bb1-5545-bfb9-b1d1a769c526,Frequency,5dbe2aa6-bba0-53db-9085-94ea5fcafc83,3
9005a66c-3f24-5e2d-98e1-72a11b6667c2,Definition of SHM,2bfa2873-d0a6-5512-bd70-d3494facf722,1
7b1f7ba4-910d-595b-adcc-a7bd57f04910,Restoring force,2bfa2873-d0a6-5512-bd70-d3494facf722,2
acc2c659-2db5-52d2-aaa8-58de6e687ecd,"Micro-subtopics (Equation of SHM, Displacement in SHM)",2bfa2873-d0a6-5512-bd70-d3494facf722,3
ea58cc30-0910-5e8d-9ced-84d8c0d94a1f,Kinetic energy in SHM,52bf1271-8384-5e63-9eb7-625f72021e60,1
8bba5429-f1b4-53d5-9d00-61407f68322e,Potential energy in SHM,52bf1271-8384-5e63-9eb7-625f72021e60,2
fcd08dd3-b46b-5640-b936-c3f79f735c32,Total energy in SHM,52bf1271-8384-5e63-9eb7-625f72021e60,3
1b04c3ff-da9b-5183-914c-6d3d4d92f7f5,Force constant,cc8b8cd3-465b-5fe2-a5b9-0d62eb783713,1
3b6c9976-c9cc-5a4d-aa84-92a6bd64516c,Time period of spring,cc8b8cd3-465b-5fe2-a5b9-0d62eb783713,2
73ba52fe-6a75-5fd2-93e0-80202f61d08a,Time period of simple pendulum,056597f6-3a45-581d-8448-a359f265a104,1
454ba871-e1da-5473-8366-85ac6719d06f,Derivation,056597f6-3a45-581d-8448-a359f265a104,2
7661d4dd-9895-5912-9d1e-2585ebb5691b,Applications,056597f6-3a45-581d-8448-a359f265a104,3
04c27d39-9632-51e8-a88d-9a3277961f03,Longitudinal waves,a70464e6-28ed-5ea9-ba0a-d151f9264742,1
2ad51f75-474f-524a-87bc-a2cc7121a166,Transverse waves,a70464e6-28ed-5ea9-ba0a-d151f9264742,2
9786f030-f83f-5496-b5ab-d5bbf40960f9,Wave speed,647ff9ed-908e-5a91-a9f9-5a81156255a0,1
dbdf60f8-09e0-5c7e-aaf5-474acb6c04ca,Wavelength,647ff9ed-908e-5a91-a9f9-5a81156255a0,2
f553fb1a-78b4-55ef-a3ab-1009d10cb840,Frequency,647ff9ed-908e-5a91-a9f9-5a81156255a0,3
f66fd823-c70f-523b-bb00-1f874a8928fe,Relation,647ff9ed-908e-5a91-a9f9-5a81156255a0,4
75473bb2-0d74-5a8d-99e2-9d897e64abdf,v = fλ,647ff9ed-908e-5a91-a9f9-5a81156255a0,5
78933975-cf76-561e-8e3b-ed44066da0b7,Principle of superposition,91203b23-0065-5fda-9586-41724ae08b26,1
a25cecb7-a0fe-5b24-b7b9-1a3b207d6304,Interference,91203b23-0065-5fda-9586-41724ae08b26,2
0375abaf-3f2b-575e-b2df-b1932271bff5,Standing waves in strings,f93e108b-ecf5-51be-8ab0-9925a65e3785,1
1d759de8-797a-5e2c-8713-fae8e98fe3c9,Standing waves in pipes,f93e108b-ecf5-51be-8ab0-9925a65e3785,2
d8bc5d16-2a23-57ca-865d-cee1041680eb,"Types (Open pipe, Closed pipe)",f93e108b-ecf5-51be-8ab0-9925a65e3785,3
3e0ad377-2a3f-534d-8039-2bc40d9dd97b,Beat frequency,7e3fcc5e-c437-58b1-b73b-4f8eed4c4928,1
c5c5596e-24b7-59e4-be05-95ad0f9e86d7,Applications,7e3fcc5e-c437-58b1-b73b-4f8eed4c4928,2
44c8d691-97e8-51e9-a45b-21762d107ffd,Definition of periodic motion,5dbe2aa6-bba0-53db-9085-94ea5fcafc83,1
30c7fd2e-3e95-516b-b3ac-fdb289888421,Time period (T),5dbe2aa6-bba0-53db-9085-94ea5fcafc83,2
9274c6ec-27bf-5a67-ae1c-d8509ffee4d2,Frequency (f),5dbe2aa6-bba0-53db-9085-94ea5fcafc83,3
52b3573f-42e6-55c5-8415-abfc7e33835e,Angular frequency (ω),5dbe2aa6-bba0-53db-9085-94ea5fcafc83,4
74857674-e51b-5eb8-b57b-9daf9fcc57bf,"Micro-subtopics (Relationship between frequency and time period, Angular frequency relation (ω = 2πf), Periodic functions)",5dbe2aa6-bba0-53db-9085-94ea5fcafc83,5
848eb44c-513d-50b4-93cb-93f4b7704508,Definition of SHM,7b18b170-3dc7-5312-b5fe-324b25c157b3,1
4131e426-f5be-5c1a-9754-14afba64f888,Conditions for SHM,7b18b170-3dc7-5312-b5fe-324b25c157b3,2
a580f61f-8e6e-5336-8152-352334c7e61b,Restoring force in SHM,7b18b170-3dc7-5312-b5fe-324b25c157b3,3
03d33fe1-3860-567c-9149-5f9be48c0fb8,Displacement in SHM,7b18b170-3dc7-5312-b5fe-324b25c157b3,4
41237779-3759-58ef-b424-0a00adb3d99e,"Micro-subtopics (Equation of SHM, Phase of SHM, Phase difference, Maximum displacement (amplitude))",7b18b170-3dc7-5312-b5fe-324b25c157b3,5
e687f74d-a31c-5aca-b3af-d6f9de436685,Displacement equation,03e13f3e-76bf-556a-977e-0c34f95a3718,1
c8b2e840-1075-5bc2-b467-275374eb649e,Velocity in SHM,03e13f3e-76bf-556a-977e-0c34f95a3718,2
9eab7878-bdb3-5ed4-b560-3744dfce25ee,Acceleration in SHM,03e13f3e-76bf-556a-977e-0c34f95a3718,3
8b8b854f-16f9-5bbe-8276-f0042dc96468,"Micro-subtopics (Maximum velocity, Maximum acceleration, Graphs of displacement, velocity, acceleration vs time)",03e13f3e-76bf-556a-977e-0c34f95a3718,4
7546e54a-fac5-59f7-8b32-c54f3dca7886,Kinetic energy in SHM,42dee949-29b2-5f6d-b82d-4477695b6c7a,1
b801b6d7-0d4f-5d5f-815d-4b69efe6c9cb,Potential energy in SHM,42dee949-29b2-5f6d-b82d-4477695b6c7a,2
e5307dbf-408d-53eb-9bed-4a07dfced1ce,Total mechanical energy,42dee949-29b2-5f6d-b82d-4477695b6c7a,3
526d27d7-ebfa-5c45-9045-f38d9a194c22,"Micro-subtopics (Energy distribution during oscillation, Dependence on amplitude)",42dee949-29b2-5f6d-b82d-4477695b6c7a,4
43b8d1e6-d2e6-5bdc-87a2-b4033de44505,Hooke’s law,0fd7bafa-5bbe-5c71-8544-502061432001,1
f4d17026-cf4a-5cf8-a7ba-231b04b37d50,Spring force,0fd7bafa-5bbe-5c71-8544-502061432001,2
882a27b5-b0e4-58d5-9e64-c82a357a5dc3,Force constant (k),0fd7bafa-5bbe-5c71-8544-502061432001,3
2d7743ba-6b83-5874-94da-270be44d8836,"Micro-subtopics (Time period of spring mass system, Energy stored in spring)",0fd7bafa-5bbe-5c71-8544-502061432001,4
af960bb0-82ed-52f9-84d0-f4161a61d3ee,Construction of simple pendulum,d7f4859c-8d3d-58ce-8a1a-d105e391120b,1
a913ef5c-2f30-54f4-84a0-9cc8ecc28bb6,Time period formula,d7f4859c-8d3d-58ce-8a1a-d105e391120b,2
d6b62252-1a99-5a3a-a1c0-3ec98286cedf,"Micro-subtopics (Dependence on length, Independence from mass, Approximation for small angles)",d7f4859c-8d3d-58ce-8a1a-d105e391120b,3
3278892e-e3e1-566b-b98c-806356f091a2,Definition of wave motion,1e1b23d2-ca5f-5a9d-be31-360b0c0f1e12,1
6060d158-5caa-5395-8979-86f0fc9f26e9,Energy transport by waves,1e1b23d2-ca5f-5a9d-be31-360b0c0f1e12,2
247b3d05-c383-5344-8890-0e1c4226a08a,"Types (Longitudinal waves, Transverse waves)",1e1b23d2-ca5f-5a9d-be31-360b0c0f1e12,3
17a3cb72-b772-57e3-a596-a251029841b8,Wavelength,ba1ed4f9-c6a3-5b15-abbc-b50a771acaed,1
dbc844a2-d6ea-5424-8ab2-fc98c3f4ff0c,Frequency,ba1ed4f9-c6a3-5b15-abbc-b50a771acaed,2
c4f6df35-fdbb-5cbe-9e45-370564c1fb34,Wave speed,ba1ed4f9-c6a3-5b15-abbc-b50a771acaed,3
234d9367-fe66-535c-bfeb-b06ed5f2359e,Relation (v = fλ),ba1ed4f9-c6a3-5b15-abbc-b50a771acaed,4
120bf71c-b9c1-554d-8487-4b372cdd643b,Principle of superposition,aea18f66-0656-5486-b51a-1e0ae3caa8b4,1
e3d9311d-a017-59fe-ac9d-db3d5df5532a,Interference of waves,aea18f66-0656-5486-b51a-1e0ae3caa8b4,2
ff012b0a-e748-5f7b-9c3a-21c0d33bf4ed,Formation of standing waves,7428965c-23f1-51e2-8ad7-7ccd6c598079,1
de59d61c-7cb1-5e1d-869b-dce861b94ca9,Nodes and antinodes,7428965c-23f1-51e2-8ad7-7ccd6c598079,2
cdba6755-2ba9-5d88-aff2-e5cd7b173e2b,"Applications (Vibrating string, Organ pipes)",7428965c-23f1-51e2-8ad7-7ccd6c598079,3
ee120fcf-0163-5c5e-a1c8-0ed93b9e0701,Beat phenomenon,ad936d33-fbb4-5dfb-bc8c-82c378c2f258,1
1e4c40fc-9429-5a85-b58c-961f13ef54ec,Beat frequency,ad936d33-fbb4-5dfb-bc8c-82c378c2f258,2
143a4aef-ef2d-5349-a3e5-8228f1fe2b59,Applications in tuning instruments,ad936d33-fbb4-5dfb-bc8c-82c378c2f258,3
c90d5452-d96f-5c52-935f-b62d9edfe1dd,Properties of electric charge,79d30bc1-2dcc-5d70-972c-b3bfe431b6e0,1
4f816caa-c5b6-5420-9fd2-d3e1522c67e5,Types of charge,79d30bc1-2dcc-5d70-972c-b3bfe431b6e0,2
7c2ac145-a84f-5a87-8540-fae195a97be0,"Micro-subtopics (Conservation of charge, Quantization of charge)",79d30bc1-2dcc-5d70-972c-b3bfe431b6e0,3
563951b8-9d86-5a2d-8e58-9f6b7a61cf2c,Electrostatic force between charges,e8ad83d2-38e9-507a-926f-74f6e1c8c7d7,1
e4d249c6-96a7-51a6-824e-8e6314bf4307,Vector form of Coulomb law,e8ad83d2-38e9-507a-926f-74f6e1c8c7d7,2
0995ef4a-f5a0-51d1-b115-724f5cb8464d,"Micro-subtopics (Force between multiple charges, Superposition principle)",e8ad83d2-38e9-507a-926f-74f6e1c8c7d7,3
ac44b42b-b986-5802-8680-e10235655c81,Definition of electric field,0921ca81-c4ac-507f-9d7a-e95cdd67390e,1
05740716-5e0f-5979-bab4-0b9361c9dc13,Electric field intensity,0921ca81-c4ac-507f-9d7a-e95cdd67390e,2
a30412c7-27b1-5bd7-a95a-1785533f2e29,"Micro-subtopics (Field due to point charge, Field lines, Electric field due to system of charges)",0921ca81-c4ac-507f-9d7a-e95cdd67390e,3
e0d44ca2-6b31-537a-99b7-f2c76c132ede,Electric dipole definition,e28442eb-2c82-553a-9eb4-e6fc2a8a0416,1
7b8e4f26-75ce-53ba-bae1-ffd19de228d7,Dipole moment,e28442eb-2c82-553a-9eb4-e6fc2a8a0416,2
4ec249a8-958f-5805-86d5-f6a654473ef7,"Micro-subtopics (Electric field on axial line, Electric field on equatorial line, Torque on dipole)",e28442eb-2c82-553a-9eb4-e6fc2a8a0416,3
3d2a5fd9-106f-52eb-a91f-9e36d909ff01,Concept of electric flux,3bd75759-288f-5155-979b-c355d394653c,1
ebd40517-3c89-56e6-94e9-5b3b6e11eb02,Mathematical expression,3bd75759-288f-5155-979b-c355d394653c,2
05f2dd5c-1cd2-5de3-a530-a86f4349cd49,Statement of Gauss law,aa89f3b2-f800-5bc9-83d8-8663b9b11e4f,1
ce64c988-b8a7-565d-adec-ab9f5e2d5dd0,Mathematical form,aa89f3b2-f800-5bc9-83d8-8663b9b11e4f,2
fba33b34-0a78-5a63-aa45-4deaa817f085,"Applications (Field due to infinite wire, Field due to infinite plane sheet, Field due to spherical shell)",aa89f3b2-f800-5bc9-83d8-8663b9b11e4f,3
d2f6f523-bb2a-53fa-8cd7-78e5c238df51,Electric potential,08e20002-88d9-532e-a5d7-4cac05c1ab75,1
404cb727-4b86-5507-8e91-5695b692b041,Potential difference,08e20002-88d9-532e-a5d7-4cac05c1ab75,2
c250e46a-211f-59e3-8af5-e35ef13a21e6,"Micro-subtopics (Potential due to point charge, Potential due to dipole)",08e20002-88d9-532e-a5d7-4cac05c1ab75,3
58637643-9fab-5ad1-8367-f6d9ef749e37,Definition,2dc8b42e-4f09-5f50-9d88-349605046935,1
b895394c-5e19-5f2c-8e75-7c01cb3fc923,Properties,2dc8b42e-4f09-5f50-9d88-349605046935,2
666eafd1-8ec6-5119-a66e-5fc0b5425f5e,Potential energy of two charges,6220dbd5-c229-55b6-ad61-1d8672d4a6f6,1
0e141d8d-e0df-5d73-9b88-7f7c5bf00759,Potential energy of system of charges,6220dbd5-c229-55b6-ad61-1d8672d4a6f6,2
9ff10a5d-de62-58b6-8208-b0ace8d8a4d3,Capacitance,4eae7293-de37-56cd-8fc0-5d6c791776fa,1
6ca36284-aba2-5e68-9cca-72c71b996212,Parallel plate capacitor,4eae7293-de37-56cd-8fc0-5d6c791776fa,2
2ff881dd-e757-571d-9865-da3a0fb044bf,"Micro-subtopics (Dielectric materials, Capacitors in series, Capacitors in parallel, Energy stored in capacitor)",4eae7293-de37-56cd-8fc0-5d6c791776fa,3
023cd9d3-df0c-5786-91a9-6311568b383b,Definition of current,d38aca1a-3197-5572-9a18-4b4a00325a9a,1
4e2bac11-767f-5a40-863c-23330d06855a,Flow of charges,d38aca1a-3197-5572-9a18-4b4a00325a9a,2
5833338c-14e8-5dfb-bb48-de861f8074f6,"Micro-subtopics (Conventional current, Direction of current)",d38aca1a-3197-5572-9a18-4b4a00325a9a,3
a0f7d3a5-5026-5fec-9908-13fb09bcdc71,Drift velocity of electrons,991bfa17-4b5f-5e3b-8215-cf009d3f3f4f,1
9312bb8c-d999-59e7-9e9a-211041611786,Relation with electric field,991bfa17-4b5f-5e3b-8215-cf009d3f3f4f,2
4330368d-e35a-53a4-bd11-e4beb3168afc,Statement of Ohm law,45682eca-9432-5983-8faf-a716b3219941,1
c2237d49-e65e-54cb-9283-27d8fbaa70ea,V-I graph,45682eca-9432-5983-8faf-a716b3219941,2
07de86e3-851a-5bbe-99c6-001347e646ac,Electrical resistance,8c8cd94e-6e96-52be-b0eb-c64b1c8d8787,1
b126685e-7f02-52e0-8c4e-6b267ab148e1,Factors affecting resistance,8c8cd94e-6e96-52be-b0eb-c64b1c8d8787,2
5c9545ba-a4f3-57c2-b1f8-f7cbd11bd51d,"Micro-subtopics (Length of conductor, Area of cross section, Nature of material)",8c8cd94e-6e96-52be-b0eb-c64b1c8d8787,3
7fb3f8e4-d2c6-532e-b16e-00874deea5ca,Resistivity,726bb5cf-75e4-5c33-b7f5-2c846eadf431,1
5489bf55-6a82-5d15-9d72-b7b912fce808,Electrical conductivity,726bb5cf-75e4-5c33-b7f5-2c846eadf431,2
60fd08ca-f742-52f6-ad2e-b662b8aeb09e,Resistors in series,43ee5ab9-ce27-597d-b6c2-8ece462dba98,1
690290c9-ed6d-595a-9a9f-e074e6e5f896,Resistors in parallel,43ee5ab9-ce27-597d-b6c2-8ece462dba98,2
3619289b-402b-5cd1-8f56-ae247b692f19,Electrical power,7fe29f53-0968-54e6-8725-76aa1580ecff,1
78225595-6143-5ed9-9c8a-983be68d1129,Electrical energy consumption,7fe29f53-0968-54e6-8725-76aa1580ecff,2
22b69a46-cef4-55de-a999-31e2e502d2e2,EMF of a cell,d15d0e20-9f06-52dd-b868-5c5ce005e743,1
bf633604-b63f-5740-a497-20ec4ebbcfd3,Internal resistance,d15d0e20-9f06-52dd-b868-5c5ce005e743,2
02ae558e-1ea9-534f-bac4-f431ed98baac,Kirchhoff current law,b4c7720c-5ce1-5ef8-b4e5-54889c5bdb6a,1
e41270c7-3400-5718-b764-6ffca73b53d2,Kirchhoff voltage law,b4c7720c-5ce1-5ef8-b4e5-54889c5bdb6a,2
c407c758-23f8-52ce-a9c4-b4609f301e58,Applications (Multi loop circuits),b4c7720c-5ce1-5ef8-b4e5-54889c5bdb6a,3
341c25b7-388b-588e-a959-4b6459ede8c9,Principle,7f43a57d-7379-5cb4-bd67-fc0635c38da6,1
8f714882-af36-512b-9332-4c5e01db41c3,Balanced bridge condition,7f43a57d-7379-5cb4-bd67-fc0635c38da6,2
238f19ac-10ac-5150-a8b6-c2cd487f59b9,Construction,d2864599-694f-50a4-9121-08c7e8963251,1
dcac35e8-5a35-51d8-b198-4700648cd267,Determination of unknown resistance,d2864599-694f-50a4-9121-08c7e8963251,2
fe0f10bc-7cff-58ca-996b-4c84bd6cc74f,Magnetic field concept,2515219c-c091-55df-8509-6938e50e0555,1
bb86f6ed-3078-56f5-bb31-6acebe1eda56,Magnetic field lines,2515219c-c091-55df-8509-6938e50e0555,2
c05e43c6-c5ba-58f0-9789-6c88008938f5,Statement of law,a991181e-2042-5368-b71d-8a66f822f48b,1
51c140a3-7d33-5c4b-840e-d038d0397ee8,Magnetic field due to current element,a991181e-2042-5368-b71d-8a66f822f48b,2
0bbf80c8-50c1-5d60-9524-13fda7556f0b,Applications (Magnetic field of circular loop),a991181e-2042-5368-b71d-8a66f822f48b,3
5164af6d-8846-5835-9ee8-e7e683a1f826,Statement,771c90da-89ee-5d59-93ba-7a5d74711b75,1
2645edb3-d851-59e5-8c14-641adddc5c8a,Applications,771c90da-89ee-5d59-93ba-7a5d74711b75,2
7376b7ff-cfbb-5371-88c1-cddda56eefd7,"Examples (Infinite straight wire, Solenoid)",771c90da-89ee-5d59-93ba-7a5d74711b75,3
b6eef39b-ec86-5302-8ac2-bb615a8fd52c,Lorentz force,f84e158f-2126-5333-811a-9b22a2a6294d,1
d4c90bbd-d64b-5d2f-b33e-e4d4b3c58c19,Motion of charged particle in magnetic field,f84e158f-2126-5333-811a-9b22a2a6294d,2
8dbf241c-97c3-5e4f-b1eb-1f604eb201be,Magnetic force on conductor,657a49e4-1f84-58dc-b5c6-a6fcdf579415,1
47760a8b-05dc-545d-b159-cf317bc5bc03,Fleming’s left hand rule,657a49e4-1f84-58dc-b5c6-a6fcdf579415,2
841ac376-421c-502b-bf21-ef4d9770f4e2,Magnetic dipole moment,feef917b-5c91-52c8-acae-cbd144845be1,1
5dc3cb25-2ac3-5371-9c6b-a81fc77b3ffe,Torque equation,feef917b-5c91-52c8-acae-cbd144845be1,2
5abee164-829d-5c81-aa7f-1f2d46fa9538,Construction,c2ca3ca1-36e3-5d2c-a814-cf044cae972f,1
