id,title,chapter_id,order_index
54f3087c-84e9-58cb-a2f9-94749707404e,Photosynthesis,c3d4d16d-36d7-5890-980b-203d153cf5a6,1
8d05a48d-f16b-5832-8b12-93cad0fd9b9d,Respiration in Plants,c3d4d16d-36d7-5890-980b-203d153cf5a6,2
905988ce-48db-5b5f-be17-c9409978f088,Plant Growth and Development,c3d4d16d-36d7-5890-980b-203d153cf5a6,3
905e0d20-c8a8-52eb-bb5e-c3c9d681e691,Plant Growth Regulators,c3d4d16d-36d7-5890-980b-203d153cf5a6,4
f46e2bb5-aed7-539a-a01b-14edd43a8624,Animal Tissues,0d5aadc2-7812-5eae-9e13-498d9cf85a51,1
5579df59-661c-5d1f-9c75-9727efc94282,Frog Anatomy (Brief),0d5aadc2-7812-5eae-9e13-498d9cf85a51,2
bd8a35c0-4e5e-5d1a-9018-2e33f82926b1,Breathing and Respiration,55971ad5-7616-5dff-8adf-7326a144ce2d,1
73378ef9-a922-55d4-9997-3611240a6c4a,Disorders,55971ad5-7616-5dff-8adf-7326a144ce2d,2
bfd88470-4b45-58c4-858e-827908b96656,Body Fluids and Circulation,55971ad5-7616-5dff-8adf-7326a144ce2d,3
5a80ea64-38da-5050-8cb3-74df4c7d40c6,Human Circulatory System,55971ad5-7616-5dff-8adf-7326a144ce2d,4
116fe37c-0a40-5169-9098-8841d6a72be6,Excretory System,55971ad5-7616-5dff-8adf-7326a144ce2d,6
e98fc928-2152-5488-97cb-a09a4ac9f0e6,Hormonal Regulation,55971ad5-7616-5dff-8adf-7326a144ce2d,7
24139ca6-7657-55b3-b9ec-8c8d69e452c0,Locomotion and Movement,55971ad5-7616-5dff-8adf-7326a144ce2d,9
f60f50c2-786c-54f3-9a8e-22e9233096c0,Neural Control and Coordination,55971ad5-7616-5dff-8adf-7326a144ce2d,11
7c5a20ff-373a-5246-872a-17c3c9e5f7e9,Chemical Coordination and Regulation,55971ad5-7616-5dff-8adf-7326a144ce2d,12
4abfbe44-62f1-502c-a831-6d17aa10a757,Human Endocrine System,55971ad5-7616-5dff-8adf-7326a144ce2d,13
f141a0bd-c836-5f1f-b307-b70bf74e2c08,Sexual Reproduction in Flowering Plants,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,1
ae13972b-141b-58f2-a889-d6a8f98737dc,Special Reproductive Processes,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,2
c01a4aa7-8f8d-514f-9f68-a8965a3ecdde,Human Reproduction,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,3
6f566c58-f09c-599d-ad7d-b63b3b14a691,Fertilization,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,4
99eb352d-5447-5eb4-894a-83a8e6c9aa3d,Pregnancy,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,5
0b218a43-2e05-567b-abdf-b3259b3a74dc,Reproductive Health,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,6
153a0e04-6ebe-5bf4-9e40-1dcef26d52f2,Assisted Reproductive Technologies,b016f4c0-5266-5ccb-a8bd-5aa5c0f07859,7
70145338-2345-5be9-abe3-fc4d3fc96f69,Principles of Inheritance,272516ca-087c-5380-87a6-e1dc1d4d8e57,1
b7d8169e-4680-52ad-9bdb-7dc016fb2ea8,Chromosomal Theory,272516ca-087c-5380-87a6-e1dc1d4d8e57,2
22471c1a-6a45-595d-a343-8a53cbd264ee,Genetic Disorders,272516ca-087c-5380-87a6-e1dc1d4d8e57,3
52bb611d-694c-5d16-9e40-44c36c11634d,Molecular Basis of Inheritance,272516ca-087c-5380-87a6-e1dc1d4d8e57,4
59d7ce1b-0e3a-5cd8-a451-fa662f959136,Gene Regulation,272516ca-087c-5380-87a6-e1dc1d4d8e57,5
dd0658f3-94e6-5253-b220-3db8bf632b44,Genome Studies,272516ca-087c-5380-87a6-e1dc1d4d8e57,6
21a0d6a5-d6f9-5b2a-816b-c0c2c1389cd0,Evolution,272516ca-087c-5380-87a6-e1dc1d4d8e57,7
664c5d4f-ef4a-50dd-bc25-c968917b570a,Darwinism,272516ca-087c-5380-87a6-e1dc1d4d8e57,8
26269f96-e113-59da-a37c-8449ded015dc,Mechanism of Evolution,272516ca-087c-5380-87a6-e1dc1d4d8e57,9
3a04874c-1539-5d0b-99f5-f03aaeb459f4,Hardy Weinberg Principle,272516ca-087c-5380-87a6-e1dc1d4d8e57,10
4e9eb032-336e-5e62-90b3-3b7a597f247b,Human Evolution,272516ca-087c-5380-87a6-e1dc1d4d8e57,11
a12bb3e2-1bed-5402-9164-605cba042a84,Human Diseases,144a46ea-ddc0-509b-8e7b-e2f130626a5e,1
227b9cdf-1b58-55bb-a54d-03cb00e0a8f6,Immunology,144a46ea-ddc0-509b-8e7b-e2f130626a5e,2
80f5c3b0-d67f-5c6a-8774-4195c8bfca5b,Cancer,144a46ea-ddc0-509b-8e7b-e2f130626a5e,3
9dbb9903-e048-5657-8924-22f00e05c316,HIV and AIDS,144a46ea-ddc0-509b-8e7b-e2f130626a5e,4
d92743de-6d5e-5bf1-b088-779c4c8c628f,Drug and Alcohol Abuse,144a46ea-ddc0-509b-8e7b-e2f130626a5e,5
444b4e73-d26a-5a08-8ea9-0dc9ec2713bb,Principles of Biotechnology,f09eb987-14d8-5020-bc24-fa7b7ac5fe8a,1
a449fbcb-5bf7-5296-ae6e-f0ca5af9d039,Biotechnology Applications,f09eb987-14d8-5020-bc24-fa7b7ac5fe8a,2
e58cf294-eabc-5231-8017-29b8f98657ae,Biosafety,f09eb987-14d8-5020-bc24-fa7b7ac5fe8a,3
a828b03e-f928-5d33-8360-c357b3eff1a9,Organisms and Environment,78e5c3b5-172f-525a-b22d-0535a57fa09c,1
ad109fae-db04-52b2-b22f-f9781430ec0d,Population Attributes,78e5c3b5-172f-525a-b22d-0535a57fa09c,2
561719a2-0685-5aa4-a359-9f847949b7bd,Ecosystem,78e5c3b5-172f-525a-b22d-0535a57fa09c,3
e3d12c01-b89c-53b2-96c3-c475487cda37,Biodiversity and Conservation,78e5c3b5-172f-525a-b22d-0535a57fa09c,4
8bde7b3b-2433-5939-bf6b-c710bb7b3115,Conservation Methods,78e5c3b5-172f-525a-b22d-0535a57fa09c,5
e6920a9b-81c1-596f-9508-8c1a1653b0ad,Modern Periodic Law,72636ff4-60d5-5168-b3ea-153ea49a54b2,1
a7c4ac61-2612-5edf-84dd-18527df36714,Periodic Table Structure,72636ff4-60d5-5168-b3ea-153ea49a54b2,2
84e5925d-3656-53df-ba8e-75405f52532a,Periodic Trends,72636ff4-60d5-5168-b3ea-153ea49a54b2,3
271bec75-89fa-5d9d-9c6f-89ece7eb93a4,General Trends,f9230487-9011-5f00-a997-c068cac1a57d,1
18b7dad1-dc53-5ced-ac12-b7782744982e,Group 13 Elements,f9230487-9011-5f00-a997-c068cac1a57d,2
f76f071d-491b-5630-adb8-f3aa4467756a,Group 14 Elements,f9230487-9011-5f00-a997-c068cac1a57d,3
a3fe08d5-93f5-51b7-b8da-689d61d5119a,Group 15 Elements,f9230487-9011-5f00-a997-c068cac1a57d,4
23aa2b2a-0227-5cb5-9823-eee8fdf4cbe5,Group 16 Elements,f9230487-9011-5f00-a997-c068cac1a57d,5
c7d20722-13c9-5c73-bde1-b80777967f72,Group 17 Elements,f9230487-9011-5f00-a997-c068cac1a57d,6
da230181-17de-50ae-a4f8-31ef5a55bfb8,Group 18 Elements,f9230487-9011-5f00-a997-c068cac1a57d,7
17098260-fb59-54c1-890b-159217b0b513,Transition Elements,027bc9dd-98b6-5800-8676-da4de6a87a6b,1
9a6e3b97-b582-577b-8b09-e82f6fc8a6e4,Lanthanides,027bc9dd-98b6-5800-8676-da4de6a87a6b,2
186b8a98-769c-5b38-aaa4-34f7ddc7bb17,Actinides,027bc9dd-98b6-5800-8676-da4de6a87a6b,3
4db43b19-405e-5a82-96e2-a56df76c1971,Werner’s Theory,502b1766-24b5-53f0-b399-af3a81586e97,1
6ae48a67-c481-55fc-8e89-065f0656c9e2,Ligands,502b1766-24b5-53f0-b399-af3a81586e97,2
73dd18a2-b815-565c-aa97-13230aa4aab9,Nomenclature,502b1766-24b5-53f0-b399-af3a81586e97,3
d3240ebe-59c2-5601-a5df-3d9b5979464a,Isomerism,502b1766-24b5-53f0-b399-af3a81586e97,4
435d3ceb-1d1f-5769-889b-24b0c3a7d91a,Bonding in Coordination Compounds,502b1766-24b5-53f0-b399-af3a81586e97,5
a35f4429-2cb3-5573-8038-e0e432f96901,Purification Methods,33a7fc38-92a6-57b5-aaa0-d925a3f68dc5,1
f3ce2f38-e78e-5d35-ae8e-d278d6bd9823,Qualitative Analysis,33a7fc38-92a6-57b5-aaa0-d925a3f68dc5,2
fad4a79b-1a07-50f6-aecf-cee01be3eb42,Quantitative Analysis,33a7fc38-92a6-57b5-aaa0-d925a3f68dc5,3
fbe1089f-9147-5409-8d9d-80dbd50fb2c4,Tetravalency of Carbon,8940d394-59f5-55cf-8aca-06d08f2b3f21,1
16fe52cb-12da-5768-b8fe-5b9575f6b5ad,Functional Groups,8940d394-59f5-55cf-8aca-06d08f2b3f21,2
57b5bb3e-0d26-5ed5-87f5-09f60bec99c4,Homologous Series,8940d394-59f5-55cf-8aca-06d08f2b3f21,3
3893315d-bebb-585f-aea9-4e5a1cb76f58,Isomerism,8940d394-59f5-55cf-8aca-06d08f2b3f21,4
4e809ee5-2326-58fc-b313-eb2bcedb1bce,Electronic Effects,8940d394-59f5-55cf-8aca-06d08f2b3f21,5
c65ed4c1-222c-55bc-bc2c-3a9c3fd42ce8,Reaction Intermediates,8940d394-59f5-55cf-8aca-06d08f2b3f21,6
fc556a2b-a714-5ea2-ade3-09ba3fe23ef2,Alkanes,b5354a7a-d950-59d2-853c-18ca480110d0,1
e09a7995-eef7-58ba-ab18-be0d64f0de79,Alkenes,b5354a7a-d950-59d2-853c-18ca480110d0,2
8f860fe9-135b-5f49-8052-00d5af98f0f7,Alkynes,b5354a7a-d950-59d2-853c-18ca480110d0,3
bd0b3b25-bb32-5489-ba35-71f7c5940954,Aromatic Hydrocarbons,b5354a7a-d950-59d2-853c-18ca480110d0,4
bce6903c-59ab-5f6b-9601-1db696c8eaa0,Haloalkanes,e74f12f5-c007-5137-8e25-c8f460a42eb5,1
04f28a45-d8d1-5ba8-a01b-d3a24b68812f,Haloarenes,e74f12f5-c007-5137-8e25-c8f460a42eb5,2
19935136-25f5-5c3c-8c0a-f352700fbf9b,Nucleophilic Substitution,e74f12f5-c007-5137-8e25-c8f460a42eb5,3
46699419-6975-593e-b7dd-b7d6e230fc3b,Alcohols,e9b4c2f9-bf62-554e-b3eb-ecaf811422aa,1
b7376499-b18f-5bfc-83a2-ccb137053b53,Phenols,e9b4c2f9-bf62-554e-b3eb-ecaf811422aa,2
10924d38-750b-5f0c-9b33-53c6d219371c,Ethers,e9b4c2f9-bf62-554e-b3eb-ecaf811422aa,3
b03f9dc2-fdbc-54dd-92b4-24fa895307c9,Aldehydes and Ketones,e9b4c2f9-bf62-554e-b3eb-ecaf811422aa,4
e6ebc1a5-b67c-5eeb-982e-f9d6fe906610,Carboxylic Acids,e9b4c2f9-bf62-554e-b3eb-ecaf811422aa,5
46c2019e-7749-5686-82dd-9576de6f6fe4,Amines,bea1a628-74f7-590f-a3ea-1ad319c79dc9,1
5cdcc0f4-bb68-5c3f-8f3e-9222b59d6405,Diazonium Salts,bea1a628-74f7-590f-a3ea-1ad319c79dc9,2
6dc6bff8-4a3f-52a6-98f9-d7836a73e864,Carbohydrates,f5c44698-0ef3-5051-8294-036f8101dbd9,1
0defeae3-8892-52bc-a5e8-3277512780fb,Proteins,f5c44698-0ef3-5051-8294-036f8101dbd9,2
cb435b11-9eac-5755-83a9-8dcdc58be8cb,Enzymes,f5c44698-0ef3-5051-8294-036f8101dbd9,3
8457474d-dcbf-5cc0-bd1a-d892206a5fd1,Vitamins,f5c44698-0ef3-5051-8294-036f8101dbd9,4
76a7acca-04a1-5a34-aef6-dd714fda3918,Nucleic Acids,f5c44698-0ef3-5051-8294-036f8101dbd9,5
5f4fe3ac-1be0-504f-adab-5caca0468fab,Detection of Functional Groups,70d35d68-2eff-5754-b6aa-1f2a9ec5f61c,1
9cfb9219-211f-5df5-9b34-aa909f4744cc,Preparation of Organic Compounds,70d35d68-2eff-5754-b6aa-1f2a9ec5f61c,2
cceaf522-351a-5d51-baee-e465261e46a0,Titration Experiments,70d35d68-2eff-5754-b6aa-1f2a9ec5f61c,3
c593b257-b730-5c23-9347-2027174e27e4,Salt Analysis,70d35d68-2eff-5754-b6aa-1f2a9ec5f61c,4
84a3626f-8bbd-5b5a-aeb9-92f8c8ff1708,Matter and Its Nature,b84cafe8-12ae-595f-a091-c38920c6559e,1
73aa4965-815c-5df6-a76c-40c63e399180,Atomic Theory,b84cafe8-12ae-595f-a091-c38920c6559e,2
83361d69-f8bf-5b41-aaa9-cd0cd981ab8e,Laws of Chemical Combination,b84cafe8-12ae-595f-a091-c38920c6559e,3
ec375faf-4c3c-547c-992a-4d7171a31de1,Atomic and Molecular Mass,b84cafe8-12ae-595f-a091-c38920c6559e,4
78363a71-4502-5845-9f10-b4ad2ec46374,Mole Concept,b84cafe8-12ae-595f-a091-c38920c6559e,5
059692ed-0e27-5664-a9fa-0c5d4fcb4e3f,Stoichiometry,b84cafe8-12ae-595f-a091-c38920c6559e,6
5bcb3776-ddd4-5ddf-bba3-c3b0fdba75ab,Nature of Electromagnetic Radiation,b4e602d5-3e9d-56c3-ad60-bc931341133d,1
9e3a4184-8c8c-51a7-af9a-dddff914a977,Planck’s Quantum Theory,b4e602d5-3e9d-56c3-ad60-bc931341133d,2
2fd56985-c32a-5487-9ac5-b397762d4eab,Photoelectric Effect,b4e602d5-3e9d-56c3-ad60-bc931341133d,3
eda12e0a-e669-5493-9893-0b9dbbdfb5cf,Atomic Spectra,b4e602d5-3e9d-56c3-ad60-bc931341133d,4
fd5ec3bd-c82f-5a72-8b21-b76ed990ac13,Bohr Model of Hydrogen Atom,b4e602d5-3e9d-56c3-ad60-bc931341133d,5
2482c988-0b4e-5d4c-a3da-f5ac36a0bb9a,Limitations of Bohr Model,b4e602d5-3e9d-56c3-ad60-bc931341133d,6
3c3eb0a4-cd13-5cb8-9f04-ac7a454db9ca,Dual Nature of Matter,b4e602d5-3e9d-56c3-ad60-bc931341133d,7
d825f351-ac21-5c92-b417-a2495a55d73b,Heisenberg Uncertainty Principle,b4e602d5-3e9d-56c3-ad60-bc931341133d,8
9c88bb02-5993-5829-b035-fe82f887f0b2,Quantum Mechanical Model of Atom,b4e602d5-3e9d-56c3-ad60-bc931341133d,9
5344e5d0-0f8e-5943-a54e-2d4b2679b50c,Atomic Orbitals,b4e602d5-3e9d-56c3-ad60-bc931341133d,10
9ef8687f-8d2c-5c99-8ac1-8a9fb924707a,Quantum Numbers,b4e602d5-3e9d-56c3-ad60-bc931341133d,11
bde613df-2a16-538b-82fa-2b708769286d,Shapes of Orbitals,b4e602d5-3e9d-56c3-ad60-bc931341133d,12
76e319b7-bc69-591d-a70f-00ff0594892b,Electronic Configuration,b4e602d5-3e9d-56c3-ad60-bc931341133d,13
b0a1f971-2513-593d-80e2-e5f1270db4c2,Kossel–Lewis Approach,e04c50ed-8cdb-57d3-9178-79b17608a087,1
5a88c431-8adf-56d3-a060-98a12ebf9c66,Ionic Bonding,e04c50ed-8cdb-57d3-9178-79b17608a087,2
71a163b9-87fb-5231-ac48-1b58c7714af9,Covalent Bonding,e04c50ed-8cdb-57d3-9178-79b17608a087,3
db89951d-8a98-591e-abba-1961c6a2e99e,Electronegativity,e04c50ed-8cdb-57d3-9178-79b17608a087,4
ae74f2bc-1657-5eb9-9b2d-8e27eaa80e3c,Fajan’s Rule,e04c50ed-8cdb-57d3-9178-79b17608a087,5
53eeacbc-5b0e-5f72-ac24-a9087b13cd02,Dipole Moment,e04c50ed-8cdb-57d3-9178-79b17608a087,6
ccd00b14-6508-5a9e-9e1a-7c8fb29e3781,VSEPR Theory,e04c50ed-8cdb-57d3-9178-79b17608a087,7
a3a57edd-ad31-509c-ac0f-301103138bd9,Hybridization,e04c50ed-8cdb-57d3-9178-79b17608a087,8
accf0937-dbdf-5af3-93f2-23706c783d2b,Resonance,e04c50ed-8cdb-57d3-9178-79b17608a087,9
e71753c4-3724-528d-84f1-b043809382ff,Molecular Orbital Theory,e04c50ed-8cdb-57d3-9178-79b17608a087,10
fc43e3a9-b4f0-5a1b-ba5b-6053b95766db,Molecular Orbital Configuration,e04c50ed-8cdb-57d3-9178-79b17608a087,11
8c11dfac-99b0-590c-aa67-e14036312696,Metallic Bonding,e04c50ed-8cdb-57d3-9178-79b17608a087,12
788b94ca-9cbc-59a0-a94c-532ab919e321,Hydrogen Bonding,e04c50ed-8cdb-57d3-9178-79b17608a087,13
4aeaa6b8-be8e-554e-859a-ede69e24c0be,Basic Thermodynamic Concepts,11dc090f-1ba4-5740-90cd-a3ff60fffc92,1
7b86d6a7-e804-5980-9fff-33deb43aa085,Types of Thermodynamic Processes,11dc090f-1ba4-5740-90cd-a3ff60fffc92,2
e3cbe132-0871-5fab-a4a6-74796dd9bc98,First Law of Thermodynamics,11dc090f-1ba4-5740-90cd-a3ff60fffc92,3
22ebea9c-f41d-54f6-b35c-4cce609a0e04,Enthalpy,11dc090f-1ba4-5740-90cd-a3ff60fffc92,4
e7462d66-cf1a-5877-a88c-b9ec9d865729,Thermochemistry,11dc090f-1ba4-5740-90cd-a3ff60fffc92,5
b6e6a470-4112-58a1-870b-93605f8b30a5,Hess’s Law,11dc090f-1ba4-5740-90cd-a3ff60fffc92,6
2a064c11-f96a-5cad-b0f2-7fbdf69311dc,Second Law of Thermodynamics,11dc090f-1ba4-5740-90cd-a3ff60fffc92,7
f2de9909-3a47-555f-9f8b-d95d1e0d37d4,Gibbs Free Energy,11dc090f-1ba4-5740-90cd-a3ff60fffc92,8
eec57c41-a5de-5459-946b-2cc8247eb980,Types of Solutions,d5f602bc-192a-58b5-b7a9-c9850dbcd851,1
55f7acf8-df8b-57ff-bcd3-f407ff89a589,Concentration Terms,d5f602bc-192a-58b5-b7a9-c9850dbcd851,2
68af91ab-eef2-5165-8b9e-51ad76bc2c2f,Vapour Pressure of Solutions,d5f602bc-192a-58b5-b7a9-c9850dbcd851,3
0aee7bf2-67ba-5f8f-ad52-c8a829ce3c43,Colligative Properties,d5f602bc-192a-58b5-b7a9-c9850dbcd851,4
55b3e5d2-830b-5974-84dc-b78f840190e9,Abnormal Molecular Mass,d5f602bc-192a-58b5-b7a9-c9850dbcd851,5
50c54547-6ed2-557e-909f-afaab898abe6,Chemical Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,1
fda77a36-f25e-5594-afa7-3b0a0e7b1e56,Factors Affecting Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,2
41f5fd87-cc0c-51c5-99f3-0b50c83b1d77,Le Chatelier Principle,6c842985-88ec-5cab-9323-2cf327881663,3
a1c395c2-3042-5b0c-b289-c966e7a3250e,Ionic Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,4
f9501c90-7ca9-53e2-ac54-50bf9fc9d48a,Acid Base Theories,6c842985-88ec-5cab-9323-2cf327881663,5
98b040de-2d66-59b8-bd4f-0cf8973bc269,Ionization of Water,6c842985-88ec-5cab-9323-2cf327881663,6
4b09a035-21b8-5f24-9099-c7c60b974fe5,Hydrolysis of Salts,6c842985-88ec-5cab-9323-2cf327881663,7
79240a07-e7bd-5156-9755-94f946602128,Solubility Product,6c842985-88ec-5cab-9323-2cf327881663,8
b0f848db-27f5-5971-ae5f-c570790a4823,Buffer Solutions,6c842985-88ec-5cab-9323-2cf327881663,9
b5cfc3a5-2883-570b-adb0-7ad4062f9e5a,Expressing Concentration of Solutions,d5f602bc-192a-58b5-b7a9-c9850dbcd851,2
20595b84-a742-503a-9674-c6f80f0dc788,Vapour Pressure of Liquid Solutions,d5f602bc-192a-58b5-b7a9-c9850dbcd851,3
951fea09-9f11-5923-88e3-391b27c05ae3,Ideal and Non-Ideal Solutions,d5f602bc-192a-58b5-b7a9-c9850dbcd851,4
acecd846-15fe-572e-ac9b-8d779d2923a4,Colligative Properties,d5f602bc-192a-58b5-b7a9-c9850dbcd851,5
b524d287-cfb8-5fef-9045-945f254a2f9c,Osmosis and Osmotic Pressure,d5f602bc-192a-58b5-b7a9-c9850dbcd851,6
1108774d-4cd1-50eb-b797-e9353cada15d,Abnormal Molecular Mass,d5f602bc-192a-58b5-b7a9-c9850dbcd851,7
dd541e5e-6bbf-5993-9579-9dbcd8b2d5ab,Equilibrium in Physical Processes,6c842985-88ec-5cab-9323-2cf327881663,1
263565d3-f098-5577-8551-f74ab05cbc1f,Vapour Pressure and Liquid–Gas Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,2
654bc589-1515-5504-987f-fb58b1c52578,Henry’s Law,6c842985-88ec-5cab-9323-2cf327881663,3
d0a0f642-0326-50d3-b771-bcab902980f7,Chemical Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,4
69c5890f-dd13-57b6-a53e-98553b92cf06,Applications of Equilibrium Constant,6c842985-88ec-5cab-9323-2cf327881663,5
cd622a7e-6291-585c-8451-2ea6a87a8927,Factors Affecting Chemical Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,6
9815c3b2-bb33-5b41-b8a1-b610dd6153e7,Le Chatelier’s Principle,6c842985-88ec-5cab-9323-2cf327881663,7
a876e329-9fa9-57b0-939c-12e4fc6d7b17,Ionic Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,8
e6bebf94-478e-56b7-8004-339ad11ca78e,Acid–Base Theories,6c842985-88ec-5cab-9323-2cf327881663,9
97fc4825-b1c2-5799-8703-82bc9ebcad42,Ionization of Water,6c842985-88ec-5cab-9323-2cf327881663,10
d260a953-5365-56b7-af9f-0063c515418b,pH Scale,6c842985-88ec-5cab-9323-2cf327881663,11
635cd270-1e9d-55c1-8277-32d85f0fda0d,Hydrolysis of Salts,6c842985-88ec-5cab-9323-2cf327881663,12
0883b8e4-2c87-5f1b-bd23-ef27632b3cf6,Solubility Equilibrium,6c842985-88ec-5cab-9323-2cf327881663,13
615aae19-0470-5df3-88ae-1bb55a6b8dcb,Buffer Solutions,6c842985-88ec-5cab-9323-2cf327881663,14
56a5d755-a1f4-55e2-8b31-c893110c25ff,Oxidation and Reduction,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,1
72e08ac7-16d9-5d88-8408-b0d5e87caabc,Oxidation Number,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,2
ec1f50cb-3228-5617-a49e-1600eaaa566c,Balancing Redox Reactions,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,3
69dbeab9-f2d7-5ce6-a563-bdd7202a8ed6,Electrolytic and Metallic Conduction,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,4
6d55f475-b711-58f2-a1d4-7cb602724e10,Conductance in Electrolytic Solutions,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,5
1d150d32-de74-59bc-901c-bb6682a09215,Kohlrausch’s Law,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,6
f8cd94e1-1308-552a-8457-4755902bfc40,Electrochemical Cells,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,7
61d373fe-4da5-5feb-814d-876e7c308695,Electrode Potential,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,8
1204964d-2726-5126-bbac-38888e237215,EMF of a Cell,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,9
bd5d85ac-030b-5abd-8c08-cd6106a59657,Nernst Equation,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,10
743021b7-2738-5f2b-b0e5-dd1c09504867,Applications of Electrochemistry,2b2b9b82-4adc-5fec-8f81-0f7c81bcd400,11
f4ab15f8-b44e-5d6b-a514-cf90fb2e2a57,Rate of Chemical Reaction,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,1
8c35b275-6af9-5713-96a4-a42081915278,Factors Affecting Rate of Reaction,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,2
37a1fbe6-a245-5fa5-8dd1-feddfa777a87,Rate Law,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,3
43cfcfac-d5bc-51ba-b7ad-8937534a9e02,Order of Reaction,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,4
473d55cd-7e91-584e-b637-2a097205991a,Integrated Rate Equations,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,5
43517d3e-6bcb-5123-a1f7-ac105e698a3c,Half-Life of Reactions,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,6
3b630edd-38b4-5f8c-bbec-cbefebe00986,Temperature Dependence of Rate,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,7
d790e5a3-e25d-529a-a5bc-5becf3cfe860,Collision Theory,b2600b03-19cf-5b70-a2c6-0c8dc46945e2,8
